Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
HP1504101T2D_P21	(1, 31.877925774520275)	(2, 32.07034633700366)	(3, 32.17070280154037)	(4, 35.79043445782811)	(5, 35.72800955497342)	(6, 35.799750351693206)	(7, 35.75069030373364)	(8, 35.74667879508009)	(9, 37.43194184928548)	(10, 37.31849141827532)	(11, 37.41489127010757)	(12, 37.35349964240676)	(13, 37.40303784947428)	(14, 38.672501541703994)	(15, 38.68623989427143)	(16, 38.641411451808025)	(17, 38.60115732973791)	(18, 38.58516311279527)	(19, 38.64392743063358)	(20, 38.605378674309)	(21, 38.56530565756625)	(22, 38.50449582431654)	(23, 38.45142631988844)	(24, 38.401060056168305)	(25, 38.34875704284244)	(26, 38.21666507622328)	(27, 38.08521287828183)	(28, 38.00577125730193)	(29, 37.93203060628728)	(30, 37.85428973363665)	(31, 37.82530569860995)	(32, 37.74221683181626)	(33, 37.682835832381635)	(34, 37.628749983325996)	(35, 37.59002319995157)	(36, 37.5747513521334)	(37, 37.464094971018014)	(38, 37.33387664931544)	(39, 37.29329263850453)	(40, 37.142014794201756)	(41, 37.114218461251156)	(42, 36.99671906921097)	(43, 36.19486420178725)
HP1504101T2D_P22	(1, 32.09154187227217)	(2, 32.26122814613717)	(3, 32.353705405453134)	(4, 35.926431443620096)	(5, 35.88780714462752)	(6, 35.967500172035706)	(7, 35.912778203045974)	(8, 35.922709382675)	(9, 37.62504742400132)	(10, 37.546398790330194)	(11, 37.640107398996776)	(12, 37.597806103278664)	(13, 37.62863246535993)	(14, 38.93830464752168)	(15, 38.943027255936144)	(16, 38.90387071197204)	(17, 38.90481706058275)	(18, 38.896760917872896)	(19, 38.97315938544584)	(20, 38.940701576821404)	(21, 38.90155477647234)	(22, 38.829874654482275)	(23, 38.77111639296243)	(24, 38.72105796172099)	(25, 38.669526417680764)	(26, 38.52584646133216)	(27, 38.39390999700993)	(28, 38.304076911225316)	(29, 38.22287727734165)	(30, 38.12511106198705)	(31, 38.06308990738085)	(32, 37.95051278819025)	(33, 37.86499125206062)	(34, 37.78915426030433)	(35, 37.716980867802896)	(36, 37.65847228641844)	(37, 37.51459623981716)	(38, 37.35606092438894)	(39, 37.271007690757145)	(40, 37.08263742607793)	(41, 36.99993057674284)	(42, 36.84073391344381)	(43, 36.08262098372755)
HP1504101T2D_P23	(1, 31.971261133616704)	(2, 32.07901126166577)	(3, 32.10143747547112)	(4, 35.74037503409099)	(5, 35.73894753646904)	(6, 35.868219219998274)	(7, 35.80288825474114)	(8, 35.85152827389861)	(9, 37.45260588160949)	(10, 37.39714766551589)	(11, 37.52555327173675)	(12, 37.48643079031218)	(13, 37.53666460457784)	(14, 38.668444054199675)	(15, 38.654351340025144)	(16, 38.544548435805844)	(17, 38.65768394164954)	(18, 38.707758110328406)	(19, 38.81182308608223)	(20, 38.80044700764303)	(21, 38.74741806522852)	(22, 38.63103377169351)	(23, 38.5156166643385)	(24, 38.43931937764829)	(25, 38.35489746096998)	(26, 38.112339938669486)	(27, 37.87898598444786)	(28, 37.71435679458269)	(29, 37.577701502664084)	(30, 37.34802737921814)	(31, 37.1478863589498)	(32, 36.88302235703405)	(33, 36.638320262350916)	(34, 36.45752163530296)	(35, 36.22271889738115)	(36, 36.0486227242189)	(37, 35.72350315632629)	(38, 35.3903095128814)	(39, 35.11333772358697)	(40, 34.6956928951062)	(41, 34.40489446761523)	(42, 33.97905183825241)	(43, 33.1168512568764)
HP1504101T2D_P24	(1, 32.19428176641593)	(2, 32.37616895917405)	(3, 32.485818436117505)	(4, 36.03400906417388)	(5, 35.98592029405356)	(6, 36.06095665378944)	(7, 36.01182193948997)	(8, 36.00692498830239)	(9, 37.73394774670989)	(10, 37.66517488990728)	(11, 37.74400077026897)	(12, 37.69842449590457)	(13, 37.733348423397935)	(14, 39.07640189796977)	(15, 39.09726166003098)	(16, 39.06952082851211)	(17, 39.06486070124882)	(18, 39.04962187563872)	(19, 39.09573801395606)	(20, 39.071123528507556)	(21, 39.03394487509312)	(22, 38.97696726863637)	(23, 38.94827001981415)	(24, 38.906324482559995)	(25, 38.86208570593631)	(26, 38.75233048592823)	(27, 38.636741491990726)	(28, 38.55619906047456)	(29, 38.51487717081559)	(30, 38.454874569468636)	(31, 38.421805030734745)	(32, 38.353599064866444)	(33, 38.29255727608568)	(34, 38.25049552281162)	(35, 38.197389193599335)	(36, 38.18024192526702)	(37, 38.06962015266866)	(38, 37.947493669774204)	(39, 37.898403549994)	(40, 37.744456512742374)	(41, 37.70783326379516)	(42, 37.6023841175944)	(43, 36.857445511071774)
HP1504101T2D_P3	(1, 31.87786639147136)	(2, 32.058770492545285)	(3, 32.158342310373236)	(4, 35.78507367207703)	(5, 35.718600728422665)	(6, 35.78418170132257)	(7, 35.731140219854495)	(8, 35.7286019052447)	(9, 37.414061514600135)	(10, 37.28019529210835)	(11, 37.38472122896431)	(12, 37.31713724460699)	(13, 37.37149495626145)	(14, 38.62786352485357)	(15, 38.62705544038793)	(16, 38.58402479171759)	(17, 38.55015102549479)	(18, 38.533418426619114)	(19, 38.58224024671018)	(20, 38.54443348088871)	(21, 38.50211013243774)	(22, 38.43350683914653)	(23, 38.368624113988794)	(24, 38.31120606153874)	(25, 38.256686008792975)	(26, 38.10783914351496)	(27, 37.970685664798836)	(28, 37.872475339543335)	(29, 37.78838446474211)	(30, 37.69413007202754)	(31, 37.64011394051315)	(32, 37.54454090361828)	(33, 37.457219501449906)	(34, 37.381041095229044)	(35, 37.33434358979001)	(36, 37.30305762505243)	(37, 37.16101218765182)	(38, 37.014519569946984)	(39, 36.9541268734856)	(40, 36.7748347168536)	(41, 36.712280892332856)	(42, 36.565338668259905)	(43, 35.71903343683332)
HP1504101T2D_P4	(1, 32.028335558955405)	(2, 32.17171484917357)	(3, 32.25645710445095)	(4, 35.851894726602225)	(5, 35.82913943595957)	(6, 35.9283576677839)	(7, 35.871181584230214)	(8, 35.89727884538854)	(9, 37.56546954729963)	(10, 37.494492248644725)	(11, 37.60432537120723)	(12, 37.55680642394121)	(13, 37.60133625759438)	(14, 38.839007048294526)	(15, 38.81744209697816)	(16, 38.765155601934964)	(17, 38.81094387010621)	(18, 38.82840630720659)	(19, 38.92443733031474)	(20, 38.905755370234445)	(21, 38.86656083907426)	(22, 38.76543771058659)	(23, 38.68547449967721)	(24, 38.63281127019641)	(25, 38.56632825419847)	(26, 38.40175367227641)	(27, 38.234536643172355)	(28, 38.11580515931622)	(29, 38.01808502171087)	(30, 37.87315280737904)	(31, 37.76051982277563)	(32, 37.59024204745439)	(33, 37.44526030934673)	(34, 37.347495069731245)	(35, 37.21764284514092)	(36, 37.118773932806846)	(37, 36.917832981066)	(38, 36.69916693934222)	(39, 36.54724568214579)	(40, 36.28181946815002)	(41, 36.12202835236167)	(42, 35.87855620506381)	(43, 35.09858238191675)
HP1504101T2D_P5	(1, 32.07978621221283)	(2, 32.25098997099865)	(3, 32.370830109196206)	(4, 35.950349673252134)	(5, 35.911679580323664)	(6, 35.98263047551359)	(7, 35.91943852843457)	(8, 35.919806116727855)	(9, 37.660211549018044)	(10, 37.571176971766576)	(11, 37.661543567767005)	(12, 37.57558803128607)	(13, 37.63871741014495)	(14, 38.94932756271853)	(15, 38.96151467884661)	(16, 38.93639647134791)	(17, 38.897046926653914)	(18, 38.88943266755207)	(19, 38.95174621547811)	(20, 38.92025435936742)	(21, 38.880506431084285)	(22, 38.81588128071281)	(23, 38.78034497574748)	(24, 38.73059444208456)	(25, 38.68097930996052)	(26, 38.55565858673055)	(27, 38.43426646338513)	(28, 38.350920217209485)	(29, 38.27027760248357)	(30, 38.18005325142111)	(31, 38.10524903373649)	(32, 38.02252260399156)	(33, 37.94299888501477)	(34, 37.855035299718885)	(35, 37.800400534371704)	(36, 37.746391451225875)	(37, 37.59879106467159)	(38, 37.47911272398078)	(39, 37.397704137372436)	(40, 37.22016094697001)	(41, 37.146080174330706)	(42, 37.01385592787448)	(43, 36.22176425761096)
HP1504101T2D_P6	(1, 30.45314591700134)	(2, 30.465194109772423)	(3, 30.64190093708166)	(4, 34.596385542168676)	(5, 34.4277108433735)	(6, 34.58768406961178)	(7, 34.453145917001336)	(8, 34.48460508701473)	(9, 35.69946452476573)	(10, 35.61914323962517)	(11, 35.81793842034806)	(12, 35.82329317269076)	(13, 35.67269076305221)	(14, 36.47724230254351)	(15, 36.52945113788487)	(16, 36.321285140562246)	(17, 36.3574297188755)	(18, 36.24698795180723)	(19, 36.50066934404284)	(20, 36.58299866131191)	(21, 36.468540829986615)	(22, 36.36144578313253)	(23, 36.35475234270415)	(24, 36.05087014725569)	(25, 35.90160642570281)	(26, 35.79317269076305)	(27, 35.538821954484604)	(28, 35.36546184738956)	(29, 35.0669344042838)	(30, 35.18875502008032)	(31, 34.785140562249)	(32, 34.78982597054886)	(33, 34.68473895582329)	(34, 34.362784471218205)	(35, 34.24163319946452)	(36, 33.765729585006696)	(37, 33.72021419009371)	(38, 33.542838018741634)	(39, 33.45983935742972)	(40, 32.92436412315931)	(41, 32.866131191432395)	(42, 32.60107095046854)	(43, 31.900937081659972)
HP1504101T2D_P7	(1, 32.095885379581865)	(2, 32.267953257448106)	(3, 32.36724735083655)	(4, 35.94012197911599)	(5, 35.89506703052055)	(6, 35.97143768465209)	(7, 35.92020581156707)	(8, 35.922004246393946)	(9, 37.63455623894504)	(10, 37.551326917562605)	(11, 37.6470679584124)	(12, 37.592924180281656)	(13, 37.62745722193046)	(14, 38.93787699633676)	(15, 38.947398842068296)	(16, 38.90646656850774)	(17, 38.89950158031581)	(18, 38.88954800712673)	(19, 38.961510530605935)	(20, 38.92503858161421)	(21, 38.89073557981964)	(22, 38.822722396022954)	(23, 38.76742519677429)	(24, 38.71538270706003)	(25, 38.66580750754718)	(26, 38.52850077807598)	(27, 38.39791546518634)	(28, 38.31439360012372)	(29, 38.23363092457335)	(30, 38.142015136235784)	(31, 38.08643054826165)	(32, 37.97965210499354)	(33, 37.895703667428094)	(34, 37.8260834264984)	(35, 37.76659138284882)	(36, 37.716002590364745)	(37, 37.575939893228)	(38, 37.4227410827338)	(39, 37.354373495800324)	(40, 37.17098340426766)	(41, 37.09431118528518)	(42, 36.95599215158144)	(43, 36.177822740438366)
HP1504101T2D_P8	(1, 31.983244728978967)	(2, 32.08938186885606)	(3, 32.152614172802004)	(4, 35.78803492118226)	(5, 35.77426194306428)	(6, 35.88143355243378)	(7, 35.80543139230189)	(8, 35.848445944694355)	(9, 37.48945938282353)	(10, 37.41519558740341)	(11, 37.53270476725149)	(12, 37.481742183414575)	(13, 37.5254620559155)	(14, 38.68462501905789)	(15, 38.65512411496575)	(16, 38.589798648920144)	(17, 38.66746222975197)	(18, 38.706608208216196)	(19, 38.80324988707754)	(20, 38.7911041323209)	(21, 38.748363158637176)	(22, 38.629231030095085)	(23, 38.53518977385585)	(24, 38.44419635541864)	(25, 38.37694443929901)	(26, 38.16756980887963)	(27, 37.97276894425691)	(28, 37.80337527731904)	(29, 37.64735561954891)	(30, 37.442949577449134)	(31, 37.266683670343355)	(32, 37.0372722492872)	(33, 36.8204910452844)	(34, 36.65983052368949)	(35, 36.472420558870006)	(36, 36.30775039932517)	(37, 36.0403870568773)	(38, 35.745816881801176)	(39, 35.517492651134425)	(40, 35.144185953728154)	(41, 34.876729993488254)	(42, 34.5268157005681)	(43, 33.661242588795524)
HP1504101T2D_P9	(1, 32.10037545695514)	(2, 32.2695140258533)	(3, 32.37519785686469)	(4, 35.939805189502906)	(5, 35.89411674183134)	(6, 35.96881948544653)	(7, 35.91590612162858)	(8, 35.92012471263646)	(9, 37.62550641935606)	(10, 37.55239359697499)	(11, 37.63862542868987)	(12, 37.590836714696685)	(13, 37.62945020916297)	(14, 38.93930740675603)	(15, 38.94734808989611)	(16, 38.904293022876026)	(17, 38.90512056706405)	(18, 38.89497412157833)	(19, 38.944724131000086)	(20, 38.91828590002889)	(21, 38.87811389018002)	(22, 38.8108472670628)	(23, 38.7699285830936)	(24, 38.71919242993354)	(25, 38.674998900795195)	(26, 38.53756453902491)	(27, 38.4093477946811)	(28, 38.32083275755939)	(29, 38.2559105812595)	(30, 38.16634501840383)	(31, 38.114091962614474)	(32, 38.03758495282841)	(33, 37.94639099657048)	(34, 37.89267835383089)	(35, 37.81989607803726)	(36, 37.78122134216047)	(37, 37.642285780686656)	(38, 37.50426334434632)	(39, 37.43763111943017)	(40, 37.24807246586184)	(41, 37.18350124995289)	(42, 37.03709737698328)	(43, 36.25815295905933)
HP1504901_A1	(1, 31.23914640299947)	(2, 31.277559545480674)	(3, 30.72446522441732)	(4, 34.857787060634514)	(5, 35.06953839078698)	(6, 35.29826712910623)	(7, 35.262734652946776)	(8, 35.31603017354258)	(9, 37.08037122910559)	(10, 36.946876936146296)	(11, 36.978244901348354)	(12, 36.84813587036363)	(13, 36.95985590281104)	(14, 37.78058392575418)	(15, 37.790886619272996)	(16, 37.856017782206294)	(17, 37.86892010143011)	(18, 38.05744725697971)	(19, 37.97749120151251)	(20, 37.921142557852846)	(21, 37.87097680776183)	(22, 37.672012825671786)	(23, 37.73592401683689)	(24, 37.603036516118316)	(25, 37.50779568347162)	(26, 37.26637540639112)	(27, 37.107581070637)	(28, 37.09266675608868)	(29, 37.04149820197878)	(30, 36.76743888963407)	(31, 36.555412906151595)	(32, 36.34540530528037)	(33, 36.021914780820254)	(34, 35.88499690216593)	(35, 35.88828635483933)	(36, 35.719278747580816)	(37, 35.610892878814006)	(38, 35.49825307707539)	(39, 35.15791927747012)	(40, 34.68114664571637)	(41, 34.642988994704936)	(42, 34.38857058909946)	(43, 33.387165386015674)
HP1504901_A10	(1, 31.46917906951602)	(2, 31.472377382968755)	(3, 30.954782154311868)	(4, 35.08931402933439)	(5, 35.28278271289055)	(6, 35.48276964935673)	(7, 35.4780329921799)	(8, 35.50024775667592)	(9, 37.27536127428015)	(10, 37.10431456989441)	(11, 37.15500333345346)	(12, 37.0717953800137)	(13, 37.15416096075534)	(14, 38.277904158708424)	(15, 38.2757937222963)	(16, 38.28355526325273)	(17, 38.27059758910231)	(18, 38.316531676817185)	(19, 38.351598255793)	(20, 38.333180925438754)	(21, 38.305389383401206)	(22, 38.21602580273163)	(23, 38.22384139969008)	(24, 38.1691660059822)	(25, 38.131675916249236)	(26, 38.05565515874446)	(27, 37.96607310173339)	(28, 37.96560686871599)	(29, 37.885779667735775)	(30, 37.77910465241991)	(31, 37.74086678799236)	(32, 37.623049479260516)	(33, 37.591052830732636)	(34, 37.511966647446755)	(35, 37.47529415474432)	(36, 37.44459485026488)	(37, 37.36537352697395)	(38, 37.323335976071206)	(39, 37.20798272009802)	(40, 37.08697835958053)	(41, 37.02442655591192)	(42, 36.947088183357955)	(43, 36.283602562254494)
HP1504901_A11	(1, 30.93540081692704)	(2, 30.91836537158565)	(3, 30.323121745358808)	(4, 34.55041911067232)	(5, 34.665311574423605)	(6, 34.91882029541011)	(7, 34.93719873395668)	(8, 34.98037778035891)	(9, 36.68002158468359)	(10, 36.42539249278897)	(11, 36.510717327758094)	(12, 36.405148382600615)	(13, 36.55506514121997)	(14, 37.47031138083899)	(15, 37.45804053661653)	(16, 37.47354182395416)	(17, 37.41646098302263)	(18, 37.518971291402906)	(19, 37.51184737789651)	(20, 37.459165747139785)	(21, 37.43700272954295)	(22, 37.301655632344115)	(23, 37.31987194378303)	(24, 37.23351385097857)	(25, 37.227713572216736)	(26, 37.05331804014945)	(27, 36.908974098379694)	(28, 36.91732485432758)	(29, 36.82617312271328)	(30, 36.69963412509437)	(31, 36.623707822753936)	(32, 36.50484445476896)	(33, 36.44335230462474)	(34, 36.37341502603713)	(35, 36.32710232882281)	(36, 36.32883007143272)	(37, 36.22937114040691)	(38, 36.17551348316782)	(39, 36.0814095863097)	(40, 35.91182221189771)	(41, 35.84696410941402)	(42, 35.75366358867143)	(43, 34.976317343244865)
HP1504901_A12	(1, 30.744278366979774)	(2, 30.793682248108)	(3, 30.221349464503387)	(4, 34.409447946339526)	(5, 34.454901602904656)	(6, 34.69597611613399)	(7, 34.677333142123345)	(8, 34.75582267011714)	(9, 36.47619109700213)	(10, 36.22992132143486)	(11, 36.270772901198754)	(12, 36.133062597370426)	(13, 36.31138329563455)	(14, 37.04208358049397)	(15, 37.04861513992008)	(16, 37.0564699593896)	(17, 36.97056887144822)	(18, 37.120208071234416)	(19, 37.04997751109779)	(20, 37.11627740223846)	(21, 37.051007437634034)	(22, 36.74159925428104)	(23, 36.917579803010256)	(24, 36.69526559719443)	(25, 36.720414056541664)	(26, 36.52076475304578)	(27, 36.2885098005984)	(28, 36.43522870235775)	(29, 36.25312726111245)	(30, 36.25433970627538)	(31, 36.23813465963536)	(32, 35.89776349497096)	(33, 35.87215222053465)	(34, 35.75241348291169)	(35, 35.84149560977517)	(36, 35.88903519350234)	(37, 35.794451433748996)	(38, 35.74539955282936)	(39, 35.601829097380204)	(40, 35.282577945231374)	(41, 35.30220521612161)	(42, 35.252136445710484)	(43, 34.37168614618438)
HP1504901_A13	(1, 31.16483750119134)	(2, 31.29449197586528)	(3, 30.78320540171993)	(4, 34.84692927471206)	(5, 35.01574768513427)	(6, 35.17218348839085)	(7, 35.12279968621931)	(8, 35.200695009567376)	(9, 37.05321075358685)	(10, 36.88968555949003)	(11, 36.88341727699944)	(12, 36.721959516425834)	(13, 36.864179881379165)	(14, 37.57022309220607)	(15, 37.554629364887354)	(16, 37.515934633910305)	(17, 37.35002675933461)	(18, 37.67824282813176)	(19, 37.60160849260636)	(20, 37.67462848512841)	(21, 37.65123422848806)	(22, 37.34608983805104)	(23, 37.51701233861922)	(24, 37.25013746233532)	(25, 37.16510876019971)	(26, 37.096377592539646)	(27, 36.80877706175175)	(28, 37.07622378135058)	(29, 37.01570369718697)	(30, 36.94071157836086)	(31, 36.913915587129125)	(32, 36.534974083767715)	(33, 36.40743103056429)	(34, 36.30909597436969)	(35, 36.32642722560685)	(36, 36.30583353494476)	(37, 36.22196318208811)	(38, 36.13806350393325)	(39, 35.79152645508464)	(40, 35.323260093401075)	(41, 35.390576315422905)	(42, 35.25219023320943)	(43, 34.267864605098204)
HP1504901_A14	(1, 31.49906175222834)	(2, 31.51079828685407)	(3, 30.98534409730777)	(4, 35.11272304478277)	(5, 35.30775539408094)	(6, 35.49809819201679)	(7, 35.50572061141355)	(8, 35.51816251936402)	(9, 37.2991559145047)	(10, 37.141628163633115)	(11, 37.18682774378411)	(12, 37.12492195331036)	(13, 37.18333800207225)	(14, 38.303629466380016)	(15, 38.30682052130126)	(16, 38.313177318703865)	(17, 38.29654367070878)	(18, 38.34964073210326)	(19, 38.37246242790173)	(20, 38.365415444638316)	(21, 38.33009615352164)	(22, 38.22683321127112)	(23, 38.262442751698465)	(24, 38.20827244285295)	(25, 38.17935888652264)	(26, 38.09648258335386)	(27, 37.97396362433639)	(28, 38.01479427736359)	(29, 37.9365265257495)	(30, 37.844075370320994)	(31, 37.83643101347634)	(32, 37.70245395667185)	(33, 37.691777169529225)	(34, 37.637336861324954)	(35, 37.62102721256037)	(36, 37.58169843096623)	(37, 37.50728998268629)	(38, 37.44616381536094)	(39, 37.34904504601801)	(40, 37.25278858712711)	(41, 37.22139272419228)	(42, 37.150565142407785)	(43, 36.466530204490766)
HP1504901_A15	(1, 30.04389420031969)	(2, 30.014910878547518)	(3, 29.44568567723256)	(4, 33.626751515517086)	(5, 33.28128600295563)	(6, 33.606538589136534)	(7, 33.69462255330699)	(8, 33.74783605271888)	(9, 35.319148294477785)	(10, 34.97710287420454)	(11, 35.11969116626957)	(12, 34.963253611605396)	(13, 35.19074101999578)	(14, 35.73436680037398)	(15, 35.715722170280785)	(16, 35.77064873179118)	(17, 35.69699309346443)	(18, 35.83978043851977)	(19, 35.72753264770637)	(20, 35.73056066592273)	(21, 35.56451428054408)	(22, 35.37612570497934)	(23, 35.407901800524776)	(24, 35.2598003438188)	(25, 35.23698163283771)	(26, 34.82209488192539)	(27, 34.61843954519408)	(28, 34.50850800735893)	(29, 34.5259824471454)	(30, 34.321500738908824)	(31, 34.25799680308834)	(32, 33.913315438670566)	(33, 33.77455740869198)	(34, 33.6022076786199)	(35, 33.55699852218235)	(36, 33.613535603341674)	(37, 33.448001930210815)	(38, 33.30617365865428)	(39, 33.103465331604184)	(40, 32.62939952347921)	(41, 32.62872998160268)	(42, 32.38791205476973)	(43, 31.36806104291703)
HP1504901_A16	(1, 31.388186381482047)	(2, 31.400521174563924)	(3, 30.867792594198114)	(4, 35.02658581400275)	(5, 35.204129988226775)	(6, 35.39560006502367)	(7, 35.39636606355571)	(8, 35.42896164096097)	(9, 37.183076112175684)	(10, 37.01555395733068)	(11, 37.06723053353891)	(12, 36.978394407964416)	(13, 37.07086594779388)	(14, 38.159239026024245)	(15, 38.16470446249563)	(16, 38.1729629611385)	(17, 38.1587587375556)	(18, 38.199130062117305)	(19, 38.19637887124821)	(20, 38.21137372354103)	(21, 38.17262552770156)	(22, 38.08716127347872)	(23, 38.07883627335556)	(24, 38.03704378753023)	(25, 37.99383506647685)	(26, 37.875987054378506)	(27, 37.77509445673217)	(28, 37.77663876888519)	(29, 37.694622739565425)	(30, 37.590885356374045)	(31, 37.582474150628315)	(32, 37.41988049437693)	(33, 37.40072067900474)	(34, 37.30959887292306)	(35, 37.26782609124003)	(36, 37.28225444944163)	(37, 37.17458855287853)	(38, 37.1325300611321)	(39, 37.053127293685314)	(40, 36.93023502115732)	(41, 36.882612572228)	(42, 36.820460781367764)	(43, 36.14884262794146)
